Trade_ID,Ticker,Status,Open_Date,Closed_Date,Shares,Avg_Entry,Avg_Exit,Total_Cost,Realized_PL,Unrealized_PL,Return_Pct,Sell_Rule,Notes,Amount,Value,Stop_Loss,Rule,Buy_Notes,Sell_Notes,Risk_Budget
202601-030,VIAV,OPEN,2026-01-20 12:00,,1020.0,18.272,0.0,18637.44,4599.216000000001,0.0,,sr2 Selling into Strength,Adding here on tariffs selloff day,0.0,0.0,0.0,br4.2 PB 50s,Adding here on tariffs selloff day,4 ATR extension ,1377.4349
202601-031,ZETA,CLOSED,2026-01-20 12:00,2026-01-29 11:31,1366.0,20.092,19.537000000000003,27445.672,-758.1299999999997,0.0,-2.7622934501294036,sr1 Capital Protection,Adding here on tariffs news sell off ,0.0,0.0,0.0,br4.2 PB 50s,Adding here on tariffs news sell off ,Stopped out on market sell off,1377.4349
202601-032,SYNA,CLOSED,2026-01-20 11:04,2026-01-20 12:35,308.0,89.468,86.91300000000001,27556.144,-786.9400000000021,0.0,-2.8557696606608025,sr1 Capital Protection,Small risk add on sell off day,0.0,0.0,0.0,br4.2 PB 50s,Small risk add on sell off day,Stopped out on sell off day,688.7174500000001
202601-033,RKLB,CLOSED,2026-01-20 12:32,2026-01-20 14:42,152.0,90.28,88.492,13722.56,-271.7759999999995,0.0,-1.9805050952591898,sr1 Capital Protection,Adding on here on a PB to 8e on sell off day,0.0,0.0,0.0,br10.2 Add: KMA Pullback,Adding on here on a PB to 8e on sell off day,Stopped out,688.7174500000001
202601-034,LITE,CLOSED,2026-01-21 09:27,2026-01-21 14:08,55.0,363.24,350.95,19978.2,-675.9500000000012,0.0,-3.383437947362631,sr1 Capital Protection,Starting LITE here on a break of the STL and reclaim of 21e,0.0,0.0,0.0,br8.1 Daily STL Break,Starting LITE here on a break of the STL and reclaim of 21e,,677.2623250000001
202601-035,LITE,CLOSED,2026-01-21 14:16,2026-01-23 08:33,69.0,368.26,348.927,25409.94,-1333.976999999998,0.0,-5.249823494270345,sr1 Capital Protection,,0.0,0.0,0.0,br8.1 Daily STL Break,,Stopped out,1354.52465
202601-036,KTOS,CLOSED,2026-01-22 08:48,2026-01-30 08:35,206.0,114.35873786407768,105.38,23557.9,-1849.6200000000015,0.0,-7.8513789429448355,sr1 Capital Protection,PB to cup without handle. Starting with 5% PS,0.0,0.0,0.0,br1.3 Cup w/o Handle,PB to cup without handle. Starting with 5% PS,stopped out,1386.6278
202601-037,LLY,CLOSED,2026-01-21 13:49,2026-01-27 06:40,25.0,1081.19,1041.79,27029.75,-985.0000000000023,0.0,-3.644132853615006,sr1 Capital Protection,Buy here on reclaim of 21e,0.0,0.0,0.0,br3.1 Reclaim 21e,Buy here on reclaim of 21e,Stopped out again. ,1386.6278
202601-038,TSLA,CLOSED,2026-01-22 13:49,2026-01-27 06:40,62.0,442.31,431.995,27423.22,-639.5299999999999,0.0,-2.3320747891750124,sr1 Capital Protection,Break of STL. Reclaim of all KMAs,0.0,0.0,0.0,br8.1 Daily STL Break,Break of STL. Reclaim of all KMAs,Stopped out again. ,1386.6278
202601-039,BABA,CLOSED,2026-01-27 06:40,2026-01-29 11:31,109.0,174.89999999999998,171.94,19064.1,-322.6400000000009,0.0,-1.6923956546598105,sr1 Capital Protection,PB to 8e buy,0.0,0.0,0.0,br4.5 PB 8e,PB to 8e buy,Stopped out on market sell off,658.9080000000001
202601-040,UWM,CLOSED,2026-01-27 06:40,2026-01-28 11:08,260.0,54.035000000000004,56.675,14049.1,686.4000000000001,0.0,4.885722217081521,sr3 Portfolio Management,Buying this pb and reclaim of 8e,0.0,0.0,0.0,br1.1 Consolidation,Buying this pb and reclaim of 8e,Reducing to 20 positions max,658.9080000000001
202601-041,LEU,CLOSED,2026-01-28 11:08,2026-01-29 11:31,22.0,310.735,293.7,6836.17,-374.77000000000055,0.0,-5.482163258081653,sr1 Capital Protection,Retrying this again. 1st layer of AI,0.0,0.0,0.0,br4.2 PB 50s,Retrying this again. 1st layer of AI,Stopped out on market sell off,1383.58395
202601-042,GEV,CLOSED,2026-01-29 08:35,2026-01-29 11:31,30.0,711.015,686.479,21330.45,-736.0799999999983,0.0,-3.450841402783337,sr1 Capital Protection,Trying this consolidation breakout of GEV,0.0,0.0,0.0,br1.1 Consolidation,Trying this consolidation breakout of GEV,Stopped out on market sell off,1508.9581
202601-043,SPHR,CLOSED,2026-01-29 14:40,2026-01-30 09:20,156.0,96.75,95.201,15093.0,-241.64400000000103,0.0,-1.601033591731273,sr1 Capital Protection,Upside reversal and reclaim of 21e,0.0,0.0,0.0,br5.2 Upside Reversal,Upside reversal and reclaim of 21e,No follow through from IP,1508.9581
202601-044,SLV,CLOSED,2026-01-30 08:35,2026-01-30 12:03,165.0,89.715,85.00500000000001,14802.975,-777.1500000000013,0.0,-5.249958200969746,sr1 Capital Protection,Joining the euphoria,0.0,0.0,0.0,br4.1 PB 21e,Joining the euphoria,Well. that didn't work,1483.2283
202601-045,GEV,CLOSED,2026-01-30 08:35,2026-01-30 14:40,30.0,742.1066666666667,724.341,22263.2,-532.9699999999991,0.0,-2.393950555176251,sr3 Portfolio Management,,0.0,0.0,0.0,br8.1 Daily STL Break,,Reducing exposure on market selloff,1483.2283
202602-001,AMKR,CLOSED,2026-02-04 08:54,2026-02-04 09:50,487.0,47.1,44.282,22937.7,-1372.3660000000025,0.0,-5.983014861995764,sr1 Capital Protection,Rebuying this after support at 50s,0.0,0.0,0.0,br4.2 PB 50s,Rebuying this after support at 50s,Foolish buy and stopped out,1511.3085500000002
202602-002,CIEN,CLOSED,2026-02-04 08:54,2026-02-04 09:50,50.0,279.88,259.14,13994.0,-1037.0000000000005,0.0,-7.4103187080177255,sr1 Capital Protection,Leader LITE is extended. This one still in play. ,0.0,0.0,0.0,br6.1 Gapper,Leader LITE is extended. This one still in play. ,Foolish buy and stopped out,1511.3085500000002
202602-003,PL,CLOSED,2026-02-05 08:56,2026-02-05 16:49,706.0,21.35,19.407082152974503,15073.1,-1371.7000000000019,0.0,-9.100317784662755,sr1 Capital Protection,red tape but orderly pb to the 50s,0.0,0.0,0.0,br4.2 PB 50s,red tape but orderly pb to the 50s,Mistake buy. Stopped out. ,1389.705
202602-004,BE,CLOSED,2026-02-06 08:49,2026-02-06 08:58,135.0,148.93134814814815,140.07266666666666,20105.732,-1195.922,0.0,-5.948164433903725,sr1 Capital Protection,,0.0,0.0,0.0,br6.1 Gapper,,Just too wild. out of this one ,1310.1036
202602-005,GEV,OPEN,2026-02-06 08:54,,32.0,761.635,0.0,24372.32,0.0,0.0,,,,0.0,0.0,0.0,br4.5 PB 8e,,,1310.1036
202602-006,KTOS,CLOSED,2026-02-09 10:10,2026-02-10 14:31,145.0,96.592,94.23,14005.84,-342.4899999999992,0.0,-2.4453370879575895,sr3 Portfolio Management,,0.0,0.0,0.0,br4.2 PB 50s,,stopped out,1388.22315
202602-007,AMKR,CLOSED,2026-02-09 10:10,2026-02-13 14:33,540.0,52.81194444444444,47.70388888888888,28518.45,-2758.35,0.0,-9.6721596019419,sr4 Change of Character,,0.0,0.0,0.0,br3.1 Reclaim 21e,,Change of character. ,1388.22315
202602-008,ASTS,CLOSED,2026-02-09 10:10,2026-02-10 14:31,135.0,107.075,97.8,14455.125,-1252.1250000000007,0.0,-8.66215269670792,sr1 Capital Protection,,0.0,0.0,0.0,br3.1 Reclaim 21e,,stopped out,1388.22315
202602-009,SYNA,OPEN,2026-02-12 08:30,,135.0,92.6,0.0,12501.0,0.0,0.0,,,,0.0,0.0,0.0,br1.7 Consolidation Pivot,,,1408.23
